662,UP,Uttar Pradesh,UP_Lakhimpur Kheri,Lakhimpur Kheri,4.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0
665,UP,Uttar Pradesh,UP_Lucknow,Lucknow,194.0,163.0,30.0,1.0,1.0,194.0,1.0,0.0,29.0,0.0
667,UP,Uttar Pradesh,UP_Maharajganj,Maharajganj,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
668,UP,Uttar Pradesh,UP_Mainpuri,Mainpuri,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
669,UP,Uttar Pradesh,UP_Mathura,Mathura,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
670,UP,Uttar Pradesh,UP_Mau,Mau,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
671,UP,Uttar Pradesh,UP_Meerut,Meerut,89.0,48.0,36.0,5.0,3.0,89.0,9.0,0.0,27.0,2.0
672,UP,Uttar Pradesh,UP_Mirzapur,Mirzapur,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
673,UP,Uttar Pradesh,UP_Moradabad,Moradabad,101.0,94.0,1.0,6.0,4.0,101.0,0.0,0.0,1.0,2.0
674,UP,Uttar Pradesh,UP_Muzaffarnagar,Muzaffarnagar,18.0,15.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0
675,UP,Uttar Pradesh,UP_Pilibhit,Pilibhit,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
676,UP,Uttar Pradesh,UP_Pratapgarh,Pratapgarh,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
677,UP,Uttar Pradesh,UP_Prayagraj,Prayagraj,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
678,UP,Uttar Pradesh,UP_Rae Bareli,Rae Bareli,43.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
679,UP,Uttar Pradesh,UP_Rampur,Rampur,20.0,16.0,4.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0
680,UP,Uttar Pradesh,UP_Saharanpur,Saharanpur,181.0,171.0,10.0,0.0,0.0,181.0,0.0,0.0,10.0,0.0
681,UP,Uttar Pradesh,UP_Sambhal,Sambhal,13.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
682,UP,Uttar Pradesh,UP_Sant Kabir Nagar,Sant Kabir Nagar,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
683,UP,Uttar Pradesh,UP_Shahjahanpur,Shahjahanpur,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
684,UP,Uttar Pradesh,UP_Shamli,Shamli,27.0,9.0,18.0,0.0,0.0,27.0,1.0,0.0,17.0,0.0
685,UP,Uttar Pradesh,UP_Shrawasti,Shrawasti,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
687,UP,Uttar Pradesh,UP_Sitapur,Sitapur,20.0,8.0,12.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0
689,UP,Uttar Pradesh,UP_Sultanpur,Sultanpur,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
690,UP,Uttar Pradesh,UP_Unnao,Unnao,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
691,UP,Uttar Pradesh,UP_Varanasi,Varanasi,37.0,28.0,8.0,1.0,1.0,37.0,0.0,0.0,8.0,0.0
765,UP,Uttar Pradesh,UP_Ayodhya,Ayodhya,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
692,UT,Uttarakhand,UT_Almora,Almora,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
696,UT,Uttarakhand,UT_Dehradun,Dehradun,28.0,16.0,14.0,0.0,0.0,25.0,0.0,3.0,14.0,0.0
697,UT,Uttarakhand,UT_Haridwar,Haridwar,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
698,UT,Uttarakhand,UT_Nainital,Nainital,10.0,4.0,6.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
711,WB,West Bengal,WB_Hooghly,Hooghly,12.0,12.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0
712,WB,West Bengal,WB_Howrah,Howrah,79.0,79.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,-1.0
715,WB,West Bengal,WB_Kalimpong,Kalimpong,7.0,7.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,-1.0
716,WB,West Bengal,WB_Kolkata,Kolkata,184.0,184.0,0.0,0.0,2.0,11.0,0.0,173.0,0.0,-2.0
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,22.0,22.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0
720,WB,West Bengal,WB_Nadia,Nadia,6.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,47.0,47.0,0.0,0.0,1.0,4.0,0.0,43.0,0.0,-1.0
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,12.0,12.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0
